,id,type,x,y,name,artist_name,interaction
0,6,user,-17.046577453613278,24.395183563232425,u6,,
1,11,user,9.798296928405762,-3.4232976436614986,u11,,
2,17,user,-28.11647224426269,26.78807258605957,u17,,
3,25,user,-13.2278470993042,34.646530151367195,u25,,
4,29,user,-9.39592742919922,21.148971557617188,u29,,
5,37,user,30.706729888916016,3.664876699447632,u37,,
6,39,user,24.80828094482422,-10.541831970214844,u39,,
7,52,user,-22.12582778930664,24.94829368591309,u52,,
8,72,user,0.3874025940895081,21.803821563720703,u72,,
9,75,user,34.39547348022461,1.6346442699432373,u75,,
10,84,user,22.97102928161621,-22.96153450012207,u84,,
11,98,user,16.47342872619629,26.57665061950684,u98,,
12,116,user,22.72921371459961,-9.12187385559082,u116,,
13,118,user,32.72289657592773,27.856182098388672,u118,,
14,145,user,-9.488076210021973,13.87646770477295,u145,,
15,151,user,25.97379493713379,-28.34015274047852,u151,,
16,163,user,25.01609230041504,-13.667988777160645,u163,,
17,164,user,34.79867172241211,2.8121538162231445,u164,,
18,166,user,18.967674255371094,-10.77515983581543,u166,,
19,171,user,24.79716682434082,-18.7843074798584,u171,,
20,179,user,-19.28400230407715,20.415912628173828,u179,,
21,211,user,31.16197967529297,15.362184524536133,u211,,
22,218,user,31.52096939086914,0.7142782807350159,u218,,
23,225,user,-6.41681432723999,14.999220848083494,u225,,
24,236,user,-7.771677494049072,22.273815155029297,u236,,
25,237,user,27.59310340881348,-28.8508243560791,u237,,
26,238,user,20.845165252685547,-28.74904441833496,u238,,
27,245,user,20.09528160095215,-23.01438331604004,u245,,
28,247,user,-4.92840051651001,15.275612831115724,u247,,
29,250,user,4.802544116973877,43.98653030395508,u250,,
30,259,user,25.441059112548828,39.650917053222656,u259,,
31,268,user,-3.601907968521118,22.732696533203125,u268,,
32,283,user,34.769775390625,2.3118555545806885,u283,,
33,289,user,6.908267498016357,5.303095817565918,u289,,
34,298,user,20.228975296020508,-3.609238862991333,u298,,
35,299,user,33.42179489135742,-7.857715129852295,u299,,
